page_id,name,SPECIES,ALIGN,EYE,HAIR,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,Secret Identity,Public Identity,No Dual Identity,Male Characters,Female Characters,Agender Characters,Genderfluid Characters
89791,Abigail Dunton ,Earth-616),Good Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,7,43623,2007,1,0,0,0,1,0,0
130072,Henry McCoy ,X-Beast) ,Bad Characters,Blue Eyes,Blue Hair,Heterosexual Characters,Deceased Characters,2,34304,1993,1,0,0,1,0,0,0
121702,Emery Schaub ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,26,43654,2008,1,0,0,1,0,0,0
511676,Ortlinda ,Earth-616),Neutral Characters,Yellow Eyes,Blond Hair,Heterosexual Characters,Living Characters,,24381,1966,0,1,0,0,1,0,0
437932,Deacon ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,7,43685,2008,0,1,0,1,0,0,0
24638,Rattatosk ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,43742,2004,0,1,0,1,0,0,0
3839,Ape ,Morlock) ,Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,16,31229,1985,1,0,0,1,0,0,0
690781,Borna ,Menagerie of Rimthursar) ,Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,30103,1982,1,0,0,1,0,0,0
248997,Deb Lowry ,Earth-616),Bad Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,31472,1986,0,0,1,0,1,0,0
117661,Anomaly ,Cosmic Being) ,Bad Characters,Variable Eyes,No Hair,Heterosexual Characters,Living Characters,3,33298,1991,1,0,0,1,0,0,0
495431,Shivoor ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,,32264,1988,1,0,0,0,1,0,0
2081,Max Eisenhardt ,Earth-616),Neutral Characters,Grey Eyes,Bald,Heterosexual Characters,Living Characters,709,23255,1963,0,1,0,1,0,0,0
689298,Adam Mann ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,43566,2011,1,0,0,1,0,0,0
1404,Alison Blaire ,Earth-616),Good Characters,Blue Eyes,Strawberry Blond Hair,Heterosexual Characters,Living Characters,353,29252,1980,0,1,0,0,1,0,0
2694,Mangog ,Earth-616),Bad Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,33,25020,1968,1,0,0,1,0,0,0
484207,Von Goober ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,1,15707,1943,0,1,0,1,0,0,0
16780,Amie Zamborano ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,34243,1993,1,0,0,0,1,0,0
292150,Charles Xavier ,War Skrull) ,Bad Characters,Black Eyes,Bald,Heterosexual Characters,Living Characters,5,33147,1990,1,0,0,1,0,0,0
682148,Lightning Fist ,Earth-616),Bad Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,3,36617,2000,1,0,0,1,0,0,0
713167,Eve Greenwood ,Earth-616),Good Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,5,32264,1988,0,0,1,0,1,0,0
435631,B'Ok ,Earth-616),Good Characters,Red Eyes,No Hair,Heterosexual Characters,Living Characters,,28825,1978,0,0,1,1,0,0,0
451449,Doctor Lorrof ,Earth-616),Bad Characters,,Black Hair,Heterosexual Characters,Deceased Characters,1,14977,1941,0,1,0,1,0,0,0
2354,Recorder RE-404 ,Earth-616),,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,12,34516,1994,0,1,0,1,0,0,0
414543,Pr'kash ,Earth-616),Good Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,,28246,1977,1,0,0,1,0,0,0
654225,El Alemain ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,5,20210,1955,0,1,0,1,0,0,0
10128,Andrea Roarke ,Earth-616),Bad Characters,Variable Eyes,Blond Hair,Heterosexual Characters,Living Characters,24,35247,1996,1,0,0,0,1,0,0
295063,Nicholas Fury ,"LMD, Heroes Reborn) ",Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,22,35370,1996,1,0,0,1,0,0,0
310517,Robert Arnold ,Earth-616),Good Characters,Green Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,2,31321,1985,0,0,1,1,0,0,0
1779,Franklin Storm ,Earth-616),Good Characters,Blue Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,5,23651,1964,0,0,1,1,0,0,0
511471,Rocco ,Construction Worker) ,Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,23377,1964,0,1,0,1,0,0,0
16550,Krueger ,Earth-616),Bad Characters,Violet Eyes,White Hair,Heterosexual Characters,Living Characters,5,36708,2000,1,0,0,1,0,0,0
268622,Dahrev ,Earth-616),Neutral Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43747,2009,0,1,0,0,1,0,0
289071,Saru-San ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,25051,1968,0,0,1,1,0,0,0
249752,Drako ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,24685,1967,0,1,0,1,0,0,0
579654,Ricochet Monster ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,1,32264,1988,1,0,0,1,0,0,0
16045,Metalloid ,Earth-616),Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,3,28157,1977,1,0,0,1,0,0,0
527399,Oracle ,Phantom of the Planetarium) ,Bad Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,1,17441,1947,1,0,0,1,0,0,0
116257,107,Earth-616),Neutral Characters,Green Eyes,Grey Hair,Heterosexual Characters,Living Characters,1,34639,1994,1,0,0,1,0,0,0
505758,Squid ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,,32540,1989,0,1,0,1,0,0,0
22970,Moving Shadow ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,7,43771,2002,1,0,0,1,0,0,0
19514,Garrison Klum ,Earth-616),Bad Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,10,43679,2002,1,0,0,1,0,0,0
116246,Triphammer ,Power Tools) ,Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32905,1990,1,0,0,1,0,0,0
516672,Edam ,Earth-616),Good Characters,Blue Eyes,Green Hair,Heterosexual Characters,Living Characters,1,23955,1965,0,1,0,1,0,0,0
76265,Daniel Rose ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,16,15189,1941,1,0,0,1,0,0,0
511677,Leita ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,24381,1966,0,1,0,0,1,0,0
18309,Jamie Flores ,Earth-616),Good Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,16,33756,1992,1,0,0,0,1,0,0
439416,Travis Nevins ,Earth-616),Neutral Characters,Yellow Eyes,Purple Hair,Heterosexual Characters,Living Characters,3,43808,2009,1,0,0,1,0,0,0
18349,Jawaharal Patel ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,12,29495,1980,1,0,0,1,0,0,0
512835,Scorn ,Symbiote) ,Good Characters,White Eyes,Bald,Heterosexual Characters,Living Characters,9,43507,2011,0,1,0,0,0,1,0
188131,Jay Leno ,Earth-616),Good Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,6,32994,1990,1,0,0,1,0,0,0
458596,Solidus Scriggles ,Earth-616),Good Characters,Green Eyes,Blond Hair,Heterosexual Characters,Living Characters,4,15250,1941,0,1,0,1,0,0,0
128117,Goat ,'Vores) ,Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,,33025,1990,1,0,0,1,0,0,0
129770,Kly'bn ,Earth-616),Bad Characters,Blue Eyes,Orange Hair,Heterosexual Characters,Deceased Characters,,43716,2008,1,0,0,1,0,0,0
543301,8-Ball II ,Earth-616),Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43717,2009,1,0,0,1,0,0,0
473326,Professor Rhinestone ,Earth-616),Bad Characters,Violet Eyes,Black Hair,Heterosexual Characters,Deceased Characters,1,15462,1942,1,0,0,1,0,0,0
19335,Tattoo ,Obadiah Stane Agent) ,,Variable Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,30195,1982,1,0,0,1,0,0,0
16487,Boris Lubov ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,7,35674,1997,1,0,0,1,0,0,0
338835,John Ladue ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,12,43623,2007,0,1,0,1,0,0,0
2180,Mondo ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,6,36557,2000,1,0,0,1,0,0,0
703400,Dionysus ,Eternal) ,Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,28856,1979,0,0,1,1,0,0,0
15792,Mystic ,Earth-616),,Brown Eyes,Bald,Heterosexual Characters,Living Characters,2,43679,2002,0,0,1,1,0,0,0
461519,Pindar ,Earth-616),Good Characters,Violet Eyes,Variable Hair,Heterosexual Characters,Living Characters,2,15008,1941,0,1,0,1,0,0,0
60675,Bristle ,Earth-616),Bad Characters,Red Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,34394,1994,1,0,0,1,0,0,0
90997,Kag ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,15036,1941,1,0,0,1,0,0,0
559283,Chantal Stone ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,36161,1999,0,1,0,0,1,0,0
494896,Slug ,Microverse) ,Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,43,28946,1979,0,1,0,0,1,0,0
556082,Martu ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,32964,1990,1,0,0,1,0,0,0
685948,Hylas ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43685,2008,0,1,0,1,0,0,0
18154,Mikado ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,7,36495,1999,1,0,0,0,1,0,0
28506,Hardaway ,Cyborg) ,Bad Characters,Green Eyes,Blue Hair,Heterosexual Characters,Living Characters,1,34243,1993,0,1,0,1,0,0,0
680900,Charlie ,Bully) ,Bad Characters,Grey Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,24047,1965,0,1,0,1,0,0,0
5438,Riot-Act ,Earth-616),Good Characters,Violet Eyes,Bald,Heterosexual Characters,Deceased Characters,1,36586,2000,1,0,0,0,1,0,0
18302,Jason Struthers ,Earth-616),Bad Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,1,28611,1978,0,1,0,1,0,0,0
301616,Rihva ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,2,26816,1973,0,0,1,1,0,0,0
740905,Dakota Bennett ,Earth-616),Good Characters,No Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,3,32264,1988,0,0,1,0,1,0,0
247886,Roger Willis ,Earth-616),Good Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,9,30864,1984,1,0,0,1,0,0,0
34003,Politus ,Earth-616),Neutral Characters,White Eyes,Bald,Heterosexual Characters,Living Characters,1,43652,2006,1,0,0,1,0,0,0
413995,K'aitian Worldmind ,Earth-616),Bad Characters,Brown Eyes,No Hair,Heterosexual Characters,,,26085,1971,0,1,0,1,0,0,0
37620,Cletus Kasady ,Earth-616),Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,129,33270,1991,0,1,0,1,0,0,0
130711,Kenneth Barnett ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,14,30011,1982,1,0,0,1,0,0,0
346452,Jaagur ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,31747,1986,0,1,0,1,0,0,0
480088,Carl Burgos ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,15554,1942,0,1,0,1,0,0,0
422799,Fukuko ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,3,43803,2004,0,1,0,0,1,0,0
32162,Compressor ,Earth-616),Bad Characters,Yellow Eyeballs,Bald,Heterosexual Characters,Deceased Characters,1,29646,1981,1,0,0,1,0,0,0
580485,Henry Kissinger ,Earth-616),Bad Characters,Black Eyes,Grey Hair,Heterosexual Characters,Living Characters,5,27120,1974,0,0,1,1,0,0,0
487893,Idiot ,Earth-616),Bad Characters,White Eyes,Grey Hair,Heterosexual Characters,Living Characters,4,31017,1984,0,1,0,1,0,0,0
24628,Susa-No-O-Izumo ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,1,43717,2009,0,1,0,1,0,0,0
4875,Lloyd Bloch ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,18,27030,1974,0,1,0,1,0,0,0
14462,James Fletcher ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,,1,33482,1991,0,1,0,1,0,0,0
526151,George Chesterford ,Earth-616),Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,33817,1992,0,1,0,1,0,0,0
7140,Kuan-Yin Xorn ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,41,43709,2001,1,0,0,1,0,0,0
718599,Aaron Carpenter ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,32264,1988,0,0,1,1,0,0,0
623660,Johnny Gomorrah ,Legion Personality) ,Neutral Characters,White Eyes,White Hair,Heterosexual Characters,Living Characters,1,43657,2011,1,0,0,1,0,0,0
239038,Kragonn ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,5,27030,1974,0,0,1,1,0,0,0
681494,Ajes'ha ,Earth-616),Good Characters,Black Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,,36342,1999,0,0,1,0,1,0,0
18344,Crag ,Earth-616),Good Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,1,32264,1988,0,1,0,1,0,0,0
18824,Johnny Jerome ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,1,30956,1984,0,1,0,1,0,0,0
598907,Elephantine ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,2,29495,1980,1,0,0,1,0,0,0
273378,Zeta ,Earth-616),Bad Characters,Yellow Eyes,Blond Hair,Heterosexual Characters,Living Characters,,30437,1983,1,0,0,0,1,0,0
555282,Franz ,DermaFree) ,Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,3,43650,2004,0,0,1,1,0,0,0
2065,Ophelia Sarkissian ,Earth-616),Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,175,25235,1969,1,0,0,0,1,0,0
594213,Uthana Thoth ,Earth-616),Bad Characters,Yellow Eyes,White Hair,Heterosexual Characters,Living Characters,6,43779,2010,0,1,0,1,0,0,0
402246,Luther Benedict ,Earth-616),Neutral Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,2,22859,1962,1,0,0,1,0,0,0
93567,Daniel Grimm ,Earth-616),Neutral Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,5,30498,1983,0,1,0,1,0,0,0
40050,Mary Mitchell ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,17,17746,1948,0,1,0,0,1,0,0
239032,Avalon ,Caretaker) ,Good Characters,Violet Eyes,,Heterosexual Characters,Living Characters,4,27030,1974,0,0,1,0,1,0,0
18681,Vacuum ,Earth-616),Bad Characters,Green Eyes,Purple Hair,Heterosexual Characters,Living Characters,1,35034,1995,1,0,0,1,0,0,0
39759,Hana Yanowa ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,5,43621,2005,0,0,1,0,1,0,0
240588,James Howlett ,Doppelganger) ,Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,6,33756,1992,1,0,0,1,0,0,0
70762,Ludwig von Shtupf ,Earth-616),Bad Characters,Yellow Eyeballs,Grey Hair,Heterosexual Characters,Living Characters,3,27607,1975,1,0,0,1,0,0,0
723517,Ted Connelly ,Earth-616),,Yellow Eyeballs,Black Hair,Heterosexual Characters,Deceased Characters,1,32264,1988,0,0,1,1,0,0,0
18829,Willard Jaxton ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,2,34274,1993,0,1,0,1,0,0,0
531166,Asahiri Aoki ,Earth-616),Bad Characters,Blue Eyes,Auburn Hair,Heterosexual Characters,Living Characters,4,43589,2004,1,0,0,0,1,0,0
37345,Farley Mowat ,Earth-616),Good Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Living Characters,4,36831,2000,0,1,0,1,0,0,0
699680,Eldrac ,Earth-616),Good Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,5,43626,2010,1,0,0,1,0,0,0
473333,Gus Grim ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,43719,2011,0,0,1,1,0,0,0
694248,Ducalon ,Earth-616),Bad Characters,Hazel Eyes,No Hair,Heterosexual Characters,Living Characters,6,26085,1971,0,1,0,1,0,0,0
9534,Axel Cluney ,Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,8,43647,2001,1,0,0,1,0,0,0
692911,Paburo ,Earth-616),Bad Characters,Brown Eyes,No Hair,Heterosexual Characters,Living Characters,3,32264,1988,1,0,0,1,0,0,0
346194,Chanda ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,34029,1993,1,0,0,1,0,0,0
125986,Amodeus Q. Termineus ,Earth-616),Bad Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,5,35796,1998,1,0,0,1,0,0,0
57047,Amanda Saint ,Earth-616),Good Characters,Black Eyes,Purple Hair,Heterosexual Characters,Living Characters,6,26938,1973,0,0,1,0,1,0,0
41064,Technarx ,Heroes Reborn) ,Bad Characters,Silver Eyes,Grey Hair,Heterosexual Characters,Living Characters,4,36526,2000,1,0,0,1,0,0,0
693073,Host ,D.O.A.) ,Bad Characters,Red Eyes,Brown Hair,Heterosexual Characters,Living Characters,4,33939,1992,1,0,0,1,0,0,0
705652,Jack Gowan ,Earth-616),Bad Characters,Yellow Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,2,43476,2011,0,0,1,1,0,0,0
746034,Tuvia ,Earth-616),Neutral Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,26085,1971,0,0,1,0,1,0,0
440390,Bart Slade ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,10,26634,1972,1,0,0,1,0,0,0
2597,Andrew Graves ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,20,34090,1993,1,0,0,1,0,0,0
168426,A Friend ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,11,27364,1974,0,1,0,1,0,0,0
18300,Fizgig ,Earth-616),Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,2,36434,1999,1,0,0,0,1,0,0
242489,Gunhawk ,Earth-616),Neutral Characters,Green Eyes,Brown Hair,Heterosexual Characters,,11,25781,1970,1,0,0,1,0,0,0
2030,Ahmet Abdol ,Earth-616),Bad Characters,Red Eyes,Bald,Heterosexual Characters,Living Characters,44,25263,1969,0,1,0,1,0,0,0
308616,Heinrich von Ronstadt ,Earth-616),Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Deceased Characters,1,25082,1968,0,1,0,1,0,0,0
726902,Luciane d'Hiver ,Earth-616),Bad Characters,Yellow Eyeballs,Blond Hair,Heterosexual Characters,Living Characters,,29768,1981,0,1,0,0,1,0,0
299032,Ilsa Koenig ,Earth-616),Good Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Living Characters,7,24381,1966,0,0,1,0,1,0,0
697489,Ian McMasters ,Earth-616),Bad Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,4,43773,2004,0,1,0,1,0,0,0
687403,Stella ,Washington Heights) ,Neutral Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43742,2004,0,1,0,0,1,0,0
7341,Claire Voyant ,Earth-616),Neutral Characters,Black Eyes,Blond Hair,Heterosexual Characters,Living Characters,25,14824,1940,1,0,0,0,1,0,0
26843,Joey Andrews ,Earth-616),Bad Characters,Silver Eyes,Black Hair,Heterosexual Characters,Living Characters,1,30042,1982,0,1,0,1,0,0,0
71961,Felicity Cross ,Earth-616),Bad Characters,Blue Eyes,Red Hair,Heterosexual Characters,Living Characters,,33635,1992,1,0,0,0,1,0,0
243011,Odin's eye ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,,29252,1980,1,0,0,1,0,0,0
557945,Murmur ,Hellbent) ,Neutral Characters,Violet Eyes,No Hair,Heterosexual Characters,Living Characters,1,34090,1993,1,0,0,1,0,0,0
19622,Modulus ,Earth-616),Neutral Characters,Green Eyes,Green Hair,Heterosexual Characters,Living Characters,4,43801,2002,0,1,0,0,1,0,0
499409,Officer Ryan ,Earth-616),Good Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,7,16041,1943,0,1,0,1,0,0,0
123916,Costeau ,Earth-616),Bad Characters,Brown Eyes,Variable Hair,Heterosexual Characters,Living Characters,1,26755,1973,0,1,0,1,0,0,0
79594,Kerry Patrick ,Earth-616),Good Characters,Brown Eyes,Strawberry Blond Hair,Heterosexual Characters,Living Characters,5,33208,1990,0,1,0,1,0,0,0
565780,Mari ,Rigellian) ,Good Characters,Blue Eyes,Green Hair,Heterosexual Characters,Living Characters,3,43744,2006,0,1,0,0,1,0,0
706507,Paul Winston ,Earth-616),Neutral Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,,43658,2012,1,0,0,1,0,0,0
182977,Harvey Elder ,Heroes Reborn) ,Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,3,35370,1996,1,0,0,1,0,0,0
18630,Niles Williams ,Earth-616),Bad Characters,,Blond Hair,Heterosexual Characters,Living Characters,1,35431,1997,1,0,0,1,0,0,0
